"","X","Date","County","State","FREQUENCY"
"498",498,"03/28/2020 5:00","Lee","Florida",26
"499",499,"03/28/2020 5:00","Manatee","Florida",3
"500",500,"03/28/2020 5:00","Marion","Florida",4
"501",501,"03/28/2020 5:00","Martin","Florida",4
"502",502,"03/28/2020 5:00","Monroe","Florida",1
"503",503,"03/28/2020 5:00","Okaloosa","Florida",4
"504",504,"03/28/2020 5:00","Orange","Florida",24
"505",505,"03/28/2020 5:00","Osceola","Florida",18
"506",506,"03/28/2020 5:00","Palm Beach","Florida",73
"507",507,"03/28/2020 5:00","Pasco","Florida",9
"508",508,"03/28/2020 5:00","Pinellas","Florida",18
"509",509,"03/28/2020 5:00","Polk","Florida",5
"510",510,"03/28/2020 5:00","Santa Rosa","Florida",6
"511",511,"03/28/2020 5:00","Sarasota","Florida",2
"512",512,"03/28/2020 5:00","Seminole","Florida",15
"513",513,"03/28/2020 5:00","St. Johns","Florida",4
"514",514,"03/28/2020 5:00","St. Lucie","Florida",2
"515",515,"03/28/2020 5:00","Sumter","Florida",7
"516",516,"03/28/2020 5:00","Volusia","Florida",6
"517",517,"03/29/2020 5:00","Alachua","Florida",5
"518",518,"03/29/2020 5:00","Baker","Florida",1
"519",519,"03/29/2020 5:00","Bradford","Florida",1
"520",520,"03/29/2020 5:00","Brevard","Florida",1
"521",521,"03/29/2020 5:00","Broward","Florida",181
"522",522,"03/29/2020 5:00","Charlotte","Florida",1
"523",523,"03/29/2020 5:00","Citrus","Florida",2
"524",524,"03/29/2020 5:00","Clay","Florida",10
"525",525,"03/29/2020 5:00","Collier","Florida",16
"526",526,"03/29/2020 5:00","Dade","Florida",345
"527",527,"03/29/2020 5:00","Duval","Florida",18
"528",528,"03/29/2020 5:00","Escambia","Florida",7
"529",529,"03/29/2020 5:00","Glades","Florida",3
"530",530,"03/29/2020 5:00","Hendry","Florida",2
"531",531,"03/29/2020 5:00","Hernando","Florida",5
"532",532,"03/29/2020 5:00","Highlands","Florida",2
"533",533,"03/29/2020 5:00","Hillsborough","Florida",18
"534",534,"03/29/2020 5:00","Indian River","Florida",2
"535",535,"03/29/2020 5:00","Jackson","Florida",1
"536",536,"03/29/2020 5:00","Lake","Florida",8
"537",537,"03/29/2020 5:00","Lee","Florida",27
"538",538,"03/29/2020 5:00","Leon","Florida",1
"539",539,"03/29/2020 5:00","Levy","Florida",1
"540",540,"03/29/2020 5:00","Manatee","Florida",7
"541",541,"03/29/2020 5:00","Marion","Florida",4
"542",542,"03/29/2020 5:00","Monroe","Florida",1
"543",543,"03/29/2020 5:00","Nassau","Florida",1
"544",544,"03/29/2020 5:00","Okaloosa","Florida",3
"545",545,"03/29/2020 5:00","Orange","Florida",42
"546",546,"03/29/2020 5:00","Osceola","Florida",10
"547",547,"03/29/2020 5:00","Palm Beach","Florida",72
"548",548,"03/29/2020 5:00","Pinellas","Florida",6
"549",549,"03/29/2020 5:00","Polk","Florida",10
"550",550,"03/29/2020 5:00","Putnam","Florida",1
"551",551,"03/29/2020 5:00","Santa Rosa","Florida",9
"552",552,"03/29/2020 5:00","Sarasota","Florida",9
"553",553,"03/29/2020 5:00","Seminole","Florida",12
"554",554,"03/29/2020 5:00","St. Johns","Florida",12
"555",555,"03/29/2020 5:00","St. Lucie","Florida",1
"556",556,"03/29/2020 5:00","Sumter","Florida",5
"557",557,"03/29/2020 5:00","Suwannee","Florida",2
"558",558,"03/29/2020 5:00","Volusia","Florida",10
"559",559,"03/29/2020 5:00","Wakulla","Florida",1
"560",560,"03/30/2020 5:00","Alachua","Florida",10
"561",561,"03/30/2020 5:00","Baker","Florida",1
"562",562,"03/30/2020 5:00","Bay","Florida",1
"563",563,"03/30/2020 5:00","Brevard","Florida",4
"564",564,"03/30/2020 5:00","Broward","Florida",154
"565",565,"03/30/2020 5:00","Charlotte","Florida",4
"566",566,"03/30/2020 5:00","Citrus","Florida",1
"567",567,"03/30/2020 5:00","Clay","Florida",1
"568",568,"03/30/2020 5:00","Collier","Florida",19
"569",569,"03/30/2020 5:00","Dade","Florida",237
"570",570,"03/30/2020 5:00","Duval","Florida",26
"571",571,"03/30/2020 5:00","Escambia","Florida",44
"572",572,"03/30/2020 5:00","Flagler","Florida",2
"573",573,"03/30/2020 5:00","Hernando","Florida",1
"574",574,"03/30/2020 5:00","Highlands","Florida",3
"575",575,"03/30/2020 5:00","Hillsborough","Florida",49
"576",576,"03/30/2020 5:00","Holmes","Florida",1
"577",577,"03/30/2020 5:00","Indian River","Florida",5
"578",578,"03/30/2020 5:00","Lake","Florida",8
"579",579,"03/30/2020 5:00","Lee","Florida",23
"580",580,"03/30/2020 5:00","Leon","Florida",6
"581",581,"03/30/2020 5:00","Manatee","Florida",2
"582",582,"03/30/2020 5:00","Marion","Florida",1
"583",583,"03/30/2020 5:00","Martin","Florida",2
"584",584,"03/30/2020 5:00","Monroe","Florida",1
"585",585,"03/30/2020 5:00","Nassau","Florida",2
"586",586,"03/30/2020 5:00","Okaloosa","Florida",4
"587",587,"03/30/2020 5:00","Orange","Florida",47
"588",588,"03/30/2020 5:00","Osceola","Florida",15
"589",589,"03/30/2020 5:00","Palm Beach","Florida",73
"590",590,"03/30/2020 5:00","Pasco","Florida",5
"591",591,"03/30/2020 5:00","Pinellas","Florida",15
"592",592,"03/30/2020 5:00","Polk","Florida",21
"593",593,"03/30/2020 5:00","Santa Rosa","Florida",10
"594",594,"03/30/2020 5:00","Sarasota","Florida",11
"595",595,"03/30/2020 5:00","Seminole","Florida",11
"596",596,"03/30/2020 5:00","St. Johns","Florida",5
"597",597,"03/30/2020 5:00","St. Lucie","Florida",9
"598",598,"03/30/2020 5:00","Sumter","Florida",6
"599",599,"03/30/2020 5:00","Volusia","Florida",11
"600",600,"03/30/2020 5:00","Walton","Florida",1
"601",601,"03/31/2020 5:00","Alachua","Florida",6
"602",602,"03/31/2020 5:00","Bay","Florida",2
"603",603,"03/31/2020 5:00","Bradford","Florida",1
"604",604,"03/31/2020 5:00","Brevard","Florida",4
"605",605,"03/31/2020 5:00","Broward","Florida",82
"606",606,"03/31/2020 5:00","Calhoun","Florida",1
"607",607,"03/31/2020 5:00","Charlotte","Florida",3
"608",608,"03/31/2020 5:00","Citrus","Florida",1
"609",609,"03/31/2020 5:00","Clay","Florida",10
"610",610,"03/31/2020 5:00","Collier","Florida",12
"611",611,"03/31/2020 5:00","Dade","Florida",403
"612",612,"03/31/2020 5:00","Duval","Florida",40
"613",613,"03/31/2020 5:00","Escambia","Florida",6
"614",614,"03/31/2020 5:00","Flagler","Florida",2
"615",615,"03/31/2020 5:00","Gulf","Florida",1
"616",616,"03/31/2020 5:00","Hendry","Florida",1
"617",617,"03/31/2020 5:00","Hernando","Florida",3
"618",618,"03/31/2020 5:00","Highlands","Florida",3
"619",619,"03/31/2020 5:00","Hillsborough","Florida",30
"620",620,"03/31/2020 5:00","Indian River","Florida",7
"621",621,"03/31/2020 5:00","Lake","Florida",8
"622",622,"03/31/2020 5:00","Lee","Florida",34
"623",623,"03/31/2020 5:00","Leon","Florida",5
"624",624,"03/31/2020 5:00","Manatee","Florida",13
"625",625,"03/31/2020 5:00","Marion","Florida",5
"626",626,"03/31/2020 5:00","Martin","Florida",1
"627",627,"03/31/2020 5:00","Monroe","Florida",1
"628",628,"03/31/2020 5:00","Nassau","Florida",3
"629",629,"03/31/2020 5:00","Okaloosa","Florida",1
"630",630,"03/31/2020 5:00","Orange","Florida",28
"631",631,"03/31/2020 5:00","Osceola","Florida",5
"632",632,"03/31/2020 5:00","Palm Beach","Florida",78
"633",633,"03/31/2020 5:00","Pasco","Florida",3
"634",634,"03/31/2020 5:00","Pinellas","Florida",32
"635",635,"03/31/2020 5:00","Polk","Florida",7
"636",636,"03/31/2020 5:00","Santa Rosa","Florida",5
"637",637,"03/31/2020 5:00","Sarasota","Florida",10
"638",638,"03/31/2020 5:00","Seminole","Florida",12
"639",639,"03/31/2020 5:00","St. Johns","Florida",14
"640",640,"03/31/2020 5:00","St. Lucie","Florida",8
"641",641,"03/31/2020 5:00","Sumter","Florida",2
"642",642,"03/31/2020 5:00","Suwannee","Florida",1
"643",643,"03/31/2020 5:00","Union","Florida",1
"644",644,"03/31/2020 5:00","Volusia","Florida",8
"645",645,"03/31/2020 5:00","Walton","Florida",2
"646",646,"04/01/2020 5:00","Alachua","Florida",4
"647",647,"04/01/2020 5:00","Baker","Florida",2
"648",648,"04/01/2020 5:00","Bay","Florida",5
"649",649,"04/01/2020 5:00","Brevard","Florida",9
"650",650,"04/01/2020 5:00","Broward","Florida",116
"651",651,"04/01/2020 5:00","Charlotte","Florida",7
"652",652,"04/01/2020 5:00","Citrus","Florida",5
"653",653,"04/01/2020 5:00","Clay","Florida",9
"654",654,"04/01/2020 5:00","Collier","Florida",9
"655",655,"04/01/2020 5:00","Dade","Florida",248
"656",656,"04/01/2020 5:00","Duval","Florida",49
"657",657,"04/01/2020 5:00","Escambia","Florida",2
"658",658,"04/01/2020 5:00","Flagler","Florida",6
"659",659,"04/01/2020 5:00","Hernando","Florida",6
"660",660,"04/01/2020 5:00","Highlands","Florida",3
"661",661,"04/01/2020 5:00","Hillsborough","Florida",64
"662",662,"04/01/2020 5:00","Indian River","Florida",5
"663",663,"04/01/2020 5:00","Jackson","Florida",2
"664",664,"04/01/2020 5:00","Lake","Florida",12
"665",665,"04/01/2020 5:00","Lee","Florida",28
"666",666,"04/01/2020 5:00","Leon","Florida",4
"667",667,"04/01/2020 5:00","Madison","Florida",1
"668",668,"04/01/2020 5:00","Manatee","Florida",19
"669",669,"04/01/2020 5:00","Marion","Florida",4
"670",670,"04/01/2020 5:00","Martin","Florida",3
"671",671,"04/01/2020 5:00","Monroe","Florida",5
"672",672,"04/01/2020 5:00","Nassau","Florida",3
"673",673,"04/01/2020 5:00","Okaloosa","Florida",7
"674",674,"04/01/2020 5:00","Okeechobee","Florida",1
"675",675,"04/01/2020 5:00","Orange","Florida",105
"676",676,"04/01/2020 5:00","Osceola","Florida",35
"677",677,"04/01/2020 5:00","Palm Beach","Florida",64
"678",678,"04/01/2020 5:00","Pasco","Florida",14
"679",679,"04/01/2020 5:00","Pinellas","Florida",60
"680",680,"04/01/2020 5:00","Polk","Florida",17
"681",681,"04/01/2020 5:00","Putnam","Florida",1
"682",682,"04/01/2020 5:00","Santa Rosa","Florida",2
"683",683,"04/01/2020 5:00","Sarasota","Florida",18
"684",684,"04/01/2020 5:00","Seminole","Florida",29
"685",685,"04/01/2020 5:00","St. Johns","Florida",10
"686",686,"04/01/2020 5:00","St. Lucie","Florida",7
"687",687,"04/01/2020 5:00","Sumter","Florida",8
"688",688,"04/01/2020 5:00","Suwannee","Florida",3
"689",689,"04/01/2020 5:00","Volusia","Florida",20
"690",690,"04/01/2020 5:00","Wakulla","Florida",1
"691",691,"04/02/2020 5:00","Alachua","Florida",11
"692",692,"04/02/2020 5:00","Bay","Florida",3
"693",693,"04/02/2020 5:00","Bradford","Florida",2
"694",694,"04/02/2020 5:00","Brevard","Florida",3
"695",695,"04/02/2020 5:00","Broward","Florida",160
"696",696,"04/02/2020 5:00","Calhoun","Florida",1
"697",697,"04/02/2020 5:00","Charlotte","Florida",6
"698",698,"04/02/2020 5:00","Citrus","Florida",5
"699",699,"04/02/2020 5:00","Clay","Florida",8
"700",700,"04/02/2020 5:00","Collier","Florida",19
"701",701,"04/02/2020 5:00","Columbia","Florida",1
"702",702,"04/02/2020 5:00","Dade","Florida",488
"703",703,"04/02/2020 5:00","Desoto","Florida",1
"704",704,"04/02/2020 5:00","Duval","Florida",26
"705",705,"04/02/2020 5:00","Escambia","Florida",9
"706",706,"04/02/2020 5:00","Flagler","Florida",4
"707",707,"04/02/2020 5:00","Gadsden","Florida",2
"708",708,"04/02/2020 5:00","Hernando","Florida",5
"709",709,"04/02/2020 5:00","Highlands","Florida",5
"710",710,"04/02/2020 5:00","Hillsborough","Florida",37
"711",711,"04/02/2020 5:00","Indian River","Florida",6
"712",712,"04/02/2020 5:00","Lake","Florida",9
"713",713,"04/02/2020 5:00","Lee","Florida",38
"714",714,"04/02/2020 5:00","Manatee","Florida",17
"715",715,"04/02/2020 5:00","Marion","Florida",2
"716",716,"04/02/2020 5:00","Martin","Florida",3
"717",717,"04/02/2020 5:00","Monroe","Florida",5
"718",718,"04/02/2020 5:00","Nassau","Florida",4
"719",719,"04/02/2020 5:00","Okaloosa","Florida",6
"720",720,"04/02/2020 5:00","Okeechobee","Florida",1
"721",721,"04/02/2020 5:00","Orange","Florida",75
"722",722,"04/02/2020 5:00","Osceola","Florida",31
"723",723,"04/02/2020 5:00","Palm Beach","Florida",138
"724",724,"04/02/2020 5:00","Pasco","Florida",12
"725",725,"04/02/2020 5:00","Pinellas","Florida",37
"726",726,"04/02/2020 5:00","Polk","Florida",20
"727",727,"04/02/2020 5:00","Santa Rosa","Florida",1
"728",728,"04/02/2020 5:00","Sarasota","Florida",17
"729",729,"04/02/2020 5:00","Seminole","Florida",17
"730",730,"04/02/2020 5:00","St. Johns","Florida",13
"731",731,"04/02/2020 5:00","St. Lucie","Florida",1
"732",732,"04/02/2020 5:00","Sumter","Florida",4
"733",733,"04/02/2020 5:00","Suwannee","Florida",3
"734",734,"04/02/2020 5:00","Volusia","Florida",12
"735",735,"04/02/2020 5:00","Walton","Florida",1
"736",736,"04/03/2020 5:00","Alachua","Florida",7
"737",737,"04/03/2020 5:00","Bay","Florida",6
"738",738,"04/03/2020 5:00","Bradford","Florida",1
"739",739,"04/03/2020 5:00","Brevard","Florida",13
"740",740,"04/03/2020 5:00","Broward","Florida",112
"741",741,"04/03/2020 5:00","Calhoun","Florida",1
"742",742,"04/03/2020 5:00","Charlotte","Florida",4
"743",743,"04/03/2020 5:00","Citrus","Florida",5
"744",744,"04/03/2020 5:00","Clay","Florida",10
"745",745,"04/03/2020 5:00","Collier","Florida",14
"746",746,"04/03/2020 5:00","Columbia","Florida",5
"747",747,"04/03/2020 5:00","Dade","Florida",509
"748",748,"04/03/2020 5:00","Desoto","Florida",3
"749",749,"04/03/2020 5:00","Dixie","Florida",1
"750",750,"04/03/2020 5:00","Duval","Florida",52
"751",751,"04/03/2020 5:00","Escambia","Florida",11
"752",752,"04/03/2020 5:00","Flagler","Florida",1
"753",753,"04/03/2020 5:00","Hendry","Florida",2
"754",754,"04/03/2020 5:00","Hernando","Florida",4
"755",755,"04/03/2020 5:00","Highlands","Florida",4
"756",756,"04/03/2020 5:00","Hillsborough","Florida",66
"757",757,"04/03/2020 5:00","Indian River","Florida",4
"758",758,"04/03/2020 5:00","Lake","Florida",7
"759",759,"04/03/2020 5:00","Lee","Florida",24
"760",760,"04/03/2020 5:00","Leon","Florida",7
"761",761,"04/03/2020 5:00","Madison","Florida",2
"762",762,"04/03/2020 5:00","Manatee","Florida",27
"763",763,"04/03/2020 5:00","Marion","Florida",4
"764",764,"04/03/2020 5:00","Martin","Florida",11
"765",765,"04/03/2020 5:00","Monroe","Florida",2
"766",766,"04/03/2020 5:00","Nassau","Florida",2
"767",767,"04/03/2020 5:00","Okaloosa","Florida",7
"768",768,"04/03/2020 5:00","Orange","Florida",50
"769",769,"04/03/2020 5:00","Osceola","Florida",25
"770",770,"04/03/2020 5:00","Palm Beach","Florida",112
"771",771,"04/03/2020 5:00","Pasco","Florida",15
"772",772,"04/03/2020 5:00","Pinellas","Florida",41
"773",773,"04/03/2020 5:00","Polk","Florida",26
"774",774,"04/03/2020 5:00","Putnam","Florida",3
"775",775,"04/03/2020 5:00","Santa Rosa","Florida",2
"776",776,"04/03/2020 5:00","Sarasota","Florida",6
"777",777,"04/03/2020 5:00","Seminole","Florida",11
"778",778,"04/03/2020 5:00","St. Johns","Florida",17
"779",779,"04/03/2020 5:00","St. Lucie","Florida",18
"780",780,"04/03/2020 5:00","Sumter","Florida",4
"781",781,"04/03/2020 5:00","Suwannee","Florida",7
"782",782,"04/03/2020 5:00","Volusia","Florida",13
"783",783,"04/03/2020 5:00","Wakulla","Florida",2
"784",784,"04/03/2020 5:00","Walton","Florida",2
"785",785,"04/04/2020 5:00","Alachua","Florida",6
"786",786,"04/04/2020 5:00","Baker","Florida",1
"787",787,"04/04/2020 5:00","Bradford","Florida",1
"788",788,"04/04/2020 5:00","Brevard","Florida",10
"789",789,"04/04/2020 5:00","Broward","Florida",170
"790",790,"04/04/2020 5:00","Charlotte","Florida",4
"791",791,"04/04/2020 5:00","Citrus","Florida",6
"792",792,"04/04/2020 5:00","Clay","Florida",7
"793",793,"04/04/2020 5:00","Collier","Florida",14
"794",794,"04/04/2020 5:00","Columbia","Florida",2
"795",795,"04/04/2020 5:00","Dade","Florida",464
"796",796,"04/04/2020 5:00","Duval","Florida",44
"797",797,"04/04/2020 5:00","Escambia","Florida",8
"798",798,"04/04/2020 5:00","Franklin","Florida",1
"799",799,"04/04/2020 5:00","Gadsden","Florida",1
"800",800,"04/04/2020 5:00","Glades","Florida",1
"801",801,"04/04/2020 5:00","Hardee","Florida",1
"802",802,"04/04/2020 5:00","Hendry","Florida",1
"803",803,"04/04/2020 5:00","Hernando","Florida",1
"804",804,"04/04/2020 5:00","Highlands","Florida",3
"805",805,"04/04/2020 5:00","Hillsborough","Florida",29
"806",806,"04/04/2020 5:00","Indian River","Florida",3
"807",807,"04/04/2020 5:00","Jefferson","Florida",1
"808",808,"04/04/2020 5:00","Lake","Florida",8
"809",809,"04/04/2020 5:00","Lee","Florida",44
"810",810,"04/04/2020 5:00","Leon","Florida",3
"811",811,"04/04/2020 5:00","Madison","Florida",3
"812",812,"04/04/2020 5:00","Manatee","Florida",15
"813",813,"04/04/2020 5:00","Marion","Florida",6
"814",814,"04/04/2020 5:00","Martin","Florida",16
"815",815,"04/04/2020 5:00","Monroe","Florida",2
"816",816,"04/04/2020 5:00","Nassau","Florida",1
"817",817,"04/04/2020 5:00","Okaloosa","Florida",1
"818",818,"04/04/2020 5:00","Orange","Florida",57
"819",819,"04/04/2020 5:00","Osceola","Florida",15
"820",820,"04/04/2020 5:00","Palm Beach","Florida",93
"821",821,"04/04/2020 5:00","Pasco","Florida",6
"822",822,"04/04/2020 5:00","Pinellas","Florida",15
"823",823,"04/04/2020 5:00","Polk","Florida",7
"824",824,"04/04/2020 5:00","Putnam","Florida",1
"825",825,"04/04/2020 5:00","Santa Rosa","Florida",1
"826",826,"04/04/2020 5:00","Sarasota","Florida",9
"827",827,"04/04/2020 5:00","Seminole","Florida",13
"828",828,"04/04/2020 5:00","St. Johns","Florida",16
"829",829,"04/04/2020 5:00","St. Lucie","Florida",13
"830",830,"04/04/2020 5:00","Sumter","Florida",6
"831",831,"04/04/2020 5:00","Suwannee","Florida",1
"832",832,"04/04/2020 5:00","Volusia","Florida",13
"833",833,"04/04/2020 5:00","Wakulla","Florida",2
"834",834,"04/04/2020 5:00","Walton","Florida",2
"835",835,"04/05/2020 5:00","Alachua","Florida",6
"836",836,"04/05/2020 5:00","Baker","Florida",1
"837",837,"04/05/2020 5:00","Bay","Florida",1
"838",838,"04/05/2020 5:00","Bradford","Florida",1
"839",839,"04/05/2020 5:00","Brevard","Florida",5
"840",840,"04/05/2020 5:00","Broward","Florida",102
"841",841,"04/05/2020 5:00","Charlotte","Florida",8
"842",842,"04/05/2020 5:00","Citrus","Florida",3
"843",843,"04/05/2020 5:00","Clay","Florida",3
"844",844,"04/05/2020 5:00","Collier","Florida",13
"845",845,"04/05/2020 5:00","Columbia","Florida",2
"846",846,"04/05/2020 5:00","Dade","Florida",255
"847",847,"04/05/2020 5:00","Desoto","Florida",1
"848",848,"04/05/2020 5:00","Duval","Florida",25
"849",849,"04/05/2020 5:00","Escambia","Florida",9
"850",850,"04/05/2020 5:00","Flagler","Florida",1
"851",851,"04/05/2020 5:00","Hamilton","Florida",1
"852",852,"04/05/2020 5:00","Hendry","Florida",2
"853",853,"04/05/2020 5:00","Hernando","Florida",4
"854",854,"04/05/2020 5:00","Highlands","Florida",1
"855",855,"04/05/2020 5:00","Hillsborough","Florida",31
"856",856,"04/05/2020 5:00","Indian River","Florida",4
"857",857,"04/05/2020 5:00","Jefferson","Florida",2
"858",858,"04/05/2020 5:00","Lake","Florida",4
"859",859,"04/05/2020 5:00","Lee","Florida",23
"860",860,"04/05/2020 5:00","Leon","Florida",10
"861",861,"04/05/2020 5:00","Levy","Florida",2
"862",862,"04/05/2020 5:00","Madison","Florida",3
"863",863,"04/05/2020 5:00","Manatee","Florida",9
"864",864,"04/05/2020 5:00","Marion","Florida",6
"865",865,"04/05/2020 5:00","Martin","Florida",11
"866",866,"04/05/2020 5:00","Monroe","Florida",1
"867",867,"04/05/2020 5:00","Nassau","Florida",3
"868",868,"04/05/2020 5:00","Okaloosa","Florida",4
"869",869,"04/05/2020 5:00","Orange","Florida",34
"870",870,"04/05/2020 5:00","Osceola","Florida",11
"871",871,"04/05/2020 5:00","Palm Beach","Florida",46
"872",872,"04/05/2020 5:00","Pasco","Florida",11
"873",873,"04/05/2020 5:00","Pinellas","Florida",17
"874",874,"04/05/2020 5:00","Polk","Florida",17
"875",875,"04/05/2020 5:00","Santa Rosa","Florida",7
"876",876,"04/05/2020 5:00","Sarasota","Florida",6
"877",877,"04/05/2020 5:00","Seminole","Florida",13
"878",878,"04/05/2020 5:00","St. Johns","Florida",7
"879",879,"04/05/2020 5:00","St. Lucie","Florida",14
"880",880,"04/05/2020 5:00","Sumter","Florida",1
"881",881,"04/05/2020 5:00","Suwannee","Florida",11
"882",882,"04/05/2020 5:00","Union","Florida",1
"883",883,"04/05/2020 5:00","Volusia","Florida",10
"884",884,"04/06/2020 5:00","Alachua","Florida",5
"885",885,"04/06/2020 5:00","Baker","Florida",2
"886",886,"04/06/2020 5:00","Bradford","Florida",3
"887",887,"04/06/2020 5:00","Brevard","Florida",12
"888",888,"04/06/2020 5:00","Broward","Florida",182
"889",889,"04/06/2020 5:00","Charlotte","Florida",8
"890",890,"04/06/2020 5:00","Citrus","Florida",4
"891",891,"04/06/2020 5:00","Clay","Florida",5
"892",892,"04/06/2020 5:00","Collier","Florida",11
"893",893,"04/06/2020 5:00","Columbia","Florida",3
"894",894,"04/06/2020 5:00","Dade","Florida",476
"895",895,"04/06/2020 5:00","Desoto","Florida",4
"896",896,"04/06/2020 5:00","Duval","Florida",55
"897",897,"04/06/2020 5:00","Escambia","Florida",19
"898",898,"04/06/2020 5:00","Flagler","Florida",3
"899",899,"04/06/2020 5:00","Gadsden","Florida",1
"900",900,"04/06/2020 5:00","Gilchrist","Florida",1
"901",901,"04/06/2020 5:00","Hernando","Florida",2
"902",902,"04/06/2020 5:00","Highlands","Florida",1
"903",903,"04/06/2020 5:00","Hillsborough","Florida",39
"904",904,"04/06/2020 5:00","Holmes","Florida",1
